search_keyword,product_name,product_url,supplier_name,supplier_url,price,phone,city,state,locality,location_ui,rating,image,catid,mcatid,itemid,dispid,brand,capacity,power,ac_type,function_type,isq_attributes,scraped_at
Handheld vacuum cleaner,"Jawsons Portable Vacuum Cleaner, Multifunctional Cordless Handheld Vacuum",https://www.indiamart.com/proddetail/jawsons-portable-vacuum-cleaner-multifunctional-cordless-handheld-vacuum-2857742662297.html?pos=7&kwd=handheld%20vacuum%20cleaner&tags=rk:A|plc:1|dt:898|db:18|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:5500|ri:T_A_G250_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:2|cq:coimbatore|qr_nm:gl-gd|cs:20926|com-cf:nl|ptrs:na|mc:33099|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city|r=3,Alamdaar Tools Corner,https://www.indiamart.com/alamdaartools-corner/?pos=7&kwd=handheld%20vacuum%20cleaner&tags=rk:A|plc:1|dt:898|db:18|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:5500|ri:T_A_G250_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:2|cq:coimbatore|qr_nm:gl-gd|cs:20926|com-cf:nl|ptrs:na|mc:33099|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,"₹ 5,500",,Pune,Maharashtra,raviwar peth,Pune,3.3,http://5.imimg.com/data5/SELLER/Default/2025/10/554274533/NW/SV/SB/181468519/jawsons-portable-vacuum-cleaner-multifunctional-cordless-handheld-vacuum-500x500.jpg,787,33099,312025620,2857742662297,,,,,,,2026-02-01T12:02:16.348928+00:00
Handheld vacuum cleaner,TVC-5D Texum Portable Handheld Vacuum Cleaner,https://www.indiamart.com/proddetail/tvc-5d-texum-vacuum-cleaner-2857371076373.html?pos=8&kwd=handheld%20vacuum%20cleaner&tags=rk:A|plc:1|dt:1015|db:21|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:1499|ri:T_A_G250_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:2|cq:coimbatore|qr_nm:gl-gd|cs:20926|com-cf:nl|ptrs:na|mc:33099|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city|r=3,Texum Buildtech Private Limited,https://www.indiamart.com/texum-buildtech-india/?pos=8&kwd=handheld%20vacuum%20cleaner&tags=rk:A|plc:1|dt:1015|db:21|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:1499|ri:T_A_G250_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:2|cq:coimbatore|qr_nm:gl-gd|cs:20926|com-cf:nl|ptrs:na|mc:33099|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,"₹ 1,499",,Shahapur,Maharashtra,,Shahapur,3.5,http://5.imimg.com/data5/SELLER/Default/2025/8/539177794/US/DB/KX/17053033/tvc-5d-texum-vacuum-cleaner-1000x1000.png,787,40750,308309761,2857371076373,Texum,,,Portable/Handheld,,Motor Power=1000W; Body Type=Handheld (Stick); Weight=1.3 Kilograms; Filter Type=HEPA Filter; Is It Cordless=No; Special Feature=Lightweight; Type=Portable/Handheld; Brand=Texum,2026-02-01T12:02:16.348928+00:00
Handheld vacuum cleaner,3 in 1 vacuum cleaner,https://www.indiamart.com/proddetail/3-in-1-vacuum-cleaner-2857558818348.html?pos=9&kwd=handheld%20vacuum%20cleaner&tags=rk:A|plc:1|dt:1211|db:25|prc:1|dtp:p||sv:T|rsf:gl|prv:140|ri:T_A_G250_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:2|cq:coimbatore|qr_nm:gl-gd|cs:20926|com-cf:nl|ptrs:na|mc:33099|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city|r=4,Fairwave,https://www.fairwave.in/?pos=9&kwd=handheld%20vacuum%20cleaner&tags=rk:A|plc:1|dt:1211|db:25|prc:1|dtp:p||sv:T|rsf:gl|prv:140|ri:T_A_G250_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:2|cq:coimbatore|qr_nm:gl-gd|cs:20926|com-cf:nl|ptrs:na|mc:33099|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,₹ 140,,Surat,Gujarat,,Surat,4.7,http://5.imimg.com/data5/SELLER/Default/2025/10/549887672/ZA/WC/RO/233226302/3-in-1-vacuum-cleaner-1000x1000.jpg,787,33099,310187181,2857558818348,,,,,3 in 1 (Vacuum with Blower & Suction),Function=3 in 1 (Vacuum with Blower & Suction); Cord Type=Cordless; Body Type=Handheld; Filtration=HEPA Filter; Included Components=Wet Wiper,2026-02-01T12:02:16.348928+00:00
Handheld vacuum cleaner,JK Vacuum Cleaner,https://www.indiamart.com/proddetail/jk-vacuum-cleaner-23832935588.html?pos=10&kwd=handheld%20vacuum%20cleaner&tags=rk:A|plc:1|dt:1211|db:25|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:1200|ri:T_A_G250_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:2|cq:coimbatore|qr_nm:gl-gd|cs:20926|com-cf:nl|ptrs:na|mc:33099|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city|r=4,Quality Zone,https://www.qualityzoneindia.com/?pos=10&kwd=handheld%20vacuum%20cleaner&tags=rk:A|plc:1|dt:1211|db:25|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:1200|ri:T_A_G250_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:2|cq:coimbatore|qr_nm:gl-gd|cs:20926|com-cf:nl|ptrs:na|mc:33099|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,"₹ 1,200",,Surat,Gujarat,Dabholi,Surat,4.0,http://5.imimg.com/data5/SELLER/Default/2021/8/AW/FH/ZF/132375993/jk-vacuum-cleaner-500x500.jpg,787,33099,167437836,23832935588,,,,Handheld,,Type=Handheld; Suction Power=120 W; Dust Capacity=0.2 L; Usage/Application=Home; Material=Stainless Steel; Warranty=NO Warranty; Is It Portable=Portable; Color=Red,2026-02-01T12:02:16.348928+00:00
Handheld vacuum cleaner,3 In 1 Handheld Wet & Dry Vacuum Cleaner (80 Watts),https://www.indiamart.com/proddetail/3-in-1-vacuum-cleaner-2855439474573.html?pos=11&kwd=handheld%20vacuum%20cleaner&tags=rk:A|plc:1|dt:1966|db:40|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:135|ri:T_A_G250_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:2|cq:coimbatore|qr_nm:gl-gd|cs:20880|com-cf:nl|ptrs:na|mc:33099|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=xnh-city|r=4,Seven X Accessories,https://www.sevenxaccessories.com/?pos=11&kwd=handheld%20vacuum%20cleaner&tags=rk:A|plc:1|dt:1966|db:40|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:135|ri:T_A_G250_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:2|cq:coimbatore|qr_nm:gl-gd|cs:20880|com-cf:nl|ptrs:na|mc:33099|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=xnh-city,₹ 135,,New Delhi,Delhi,Karol Bagh,New Delhi,4.1,http://5.imimg.com/data5/SELLER/Default/2024/12/472996560/TU/MS/RJ/67623072/3in-1-vacuum-cleaner-1000x1000.jpeg,787,33099,288993743,2855439474573,,,,,Wet & Dry,Function=Wet & Dry; Power Consumption=80 Watts; Cord Type=Fixed Cord; Body Type=Handheld; Surface Recommendation=for Home; Included Components=Vacuum Mop,2026-02-01T12:02:16.348928+00:00
Handheld vacuum cleaner,"AGARO Regal 800 Watts Handheld Vacuum Cleaner,",https://www.indiamart.com/proddetail/agaro-regal-800-watts-handheld-vacuum-cleaner-2855633905430.html?pos=12&kwd=handheld%20vacuum%20cleaner&tags=rk:T|plc:1|dt:228|db:05|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:1533|ri:T_T_250_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:2|cq:coimbatore|qr_nm:gl-gd|cs:20880|com-cf:nl|ptrs:na|mc:33099|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=xnh-city|r=3,Smile For Miles Gifts India,https://www.smileformilesgifts.com/?pos=12&kwd=handheld%20vacuum%20cleaner&tags=rk:T|plc:1|dt:228|db:05|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:1533|ri:T_T_250_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:2|cq:coimbatore|qr_nm:gl-gd|cs:20880|com-cf:nl|ptrs:na|mc:33099|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=xnh-city,"₹ 1,533",,Bengaluru,Karnataka,Sudhama Nagar,Bengaluru,3.8,http://5.imimg.com/data5/SELLER/Default/2025/1/481218190/WM/FW/JP/82344205/agaro-regal-800-watts-handheld-vacuum-cleaner-1000x1000.jpg,787,33099,290938052,2855633905430,,,,,Dry,Function=Dry; Cord Type=Fixed Cord; Surface Recommendation=for Home; Color=black; Container Material=Plastic; Body Type=Handheld,2026-02-01T12:02:16.348928+00:00
Handheld vacuum cleaner,PIGEON AIR TURBO VACCUM CLEANER,https://www.indiamart.com/proddetail/pigeon-air-turbo-vaccum-cleaner-2855151504730.html?pos=13&kwd=handheld%20vacuum%20cleaner&tags=rk:TS|plc:1|dt:228|db:05|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:1550|ri:T_TS_250_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:2|cq:coimbatore|qr_nm:gl-gd|cs:20880|com-cf:nl|ptrs:na|mc:33099|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=xnh-city|r=4,Bhikshu Enterprises,https://www.indiamart.com/bhikshu-enterprises-bengaluru/?pos=13&kwd=handheld%20vacuum%20cleaner&tags=rk:TS|plc:1|dt:228|db:05|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:1550|ri:T_TS_250_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:2|cq:coimbatore|qr_nm:gl-gd|cs:20880|com-cf:nl|ptrs:na|mc:33099|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=xnh-city,"₹ 1,550",,Bengaluru,Karnataka,Srinagar,Bengaluru,4.5,http://5.imimg.com/data5/SELLER/Default/2024/10/459187194/LF/QV/CI/32732224/6bc85c01-3945-4232-9d2c-7287f1647653-1000x1000.jpg,787,40750,286114045,2855151504730,,,,,Dry,Motor Power=1200 Watt; Bin Size=0.35 L; Function=Dry; Shape=Handheld (Stick); Suction Power=260 Watt; Surface Recommendation=for Home & Car; Filtration=HEPA Filter; Air Flow=80 L/s; Included Components=Nozzle & Hose Pipe; Warranty=1 Year; Cord Length=5 Metre; Level of Automation=Fully Automatic; Hose Diameter=40 mm; Hose Length=2.5 Metre; Container Material=Plastic,2026-02-01T12:02:16.348928+00:00
Handheld vacuum cleaner,"Shakti Technology Aeroclean Car Vacuum Cleaner (Hand Held, 120W, 0.5L)",https://www.indiamart.com/proddetail/shakti-technology-aeroclean-car-vacuum-cleaner-2858151651597.html?pos=14&kwd=handheld%20vacuum%20cleaner&tags=rk:highA|plc:1|dt:195|db:04|prc:1|dtp:p||sv:M|rsf:gd|prv:2359|ri:M_highA_250_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:2|cq:coimbatore|qr_nm:gl-gd|cs:20880|com-cf:nl|ptrs:na|mc:33099|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=xnh-city,Yess Are Power Tools,https://www.indiamart.com/yess-arepowertools/?pos=14&kwd=handheld%20vacuum%20cleaner&tags=rk:highA|plc:1|dt:195|db:04|prc:1|dtp:p||sv:M|rsf:gd|prv:2359|ri:M_highA_250_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:2|cq:coimbatore|qr_nm:gl-gd|cs:20880|com-cf:nl|ptrs:na|mc:33099|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=xnh-city,"₹ 2,359",,Pathanamthitta,Kerala,,Pathanamthitta,,http://5.imimg.com/data5/SELLER/Default/2025/12/566769970/DL/FX/MI/84288926/shakti-technology-aeroclean-car-vacuum-cleaner-1000x1000.jpg,787,24152,316115513,2858151651597,Shakti Technology,,,Car Vacuum Cleaner,,Suction Power=120 W; Power Source=12 VDC; Dust Capacity=0.5 L; Cord Length=42 Cm; Operation Mode=Hand Held; Type=Car Vacuum Cleaner; Model Name=Aeroclean; Brand=Shakti Technology,2026-02-01T12:02:16.348928+00:00
Handheld vacuum cleaner,80 W 2 In 1 Vacuum Cleaner,https://www.indiamart.com/proddetail/80-w-2-in-1-vacuum-cleaner-2856829982930.html?pos=15&kwd=handheld%20vacuum%20cleaner&tags=rk:B||dt:228|db:05|prc:1|dtp:p||sv:VGP|rsf:gd|prv:250|ri:VGP_B_250_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:2|cq:coimbatore|qr_nm:gl-gd|cs:20880|com-cf:nl|ptrs:na|mc:33099|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=xnh-city|r=5,Xpress Seo Solutions,https://www.indiamart.com/xpress-seo-solutions/?pos=15&kwd=handheld%20vacuum%20cleaner&tags=rk:B||dt:228|db:05|prc:1|dtp:p||sv:VGP|rsf:gd|prv:250|ri:VGP_B_250_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:2|cq:coimbatore|qr_nm:gl-gd|cs:20880|com-cf:nl|ptrs:na|mc:33099|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=xnh-city,₹ 250,,Bengaluru,Karnataka,attibele,Bengaluru,5.0,http://5.imimg.com/data5/SELLER/Default/2025/7/524116737/TO/BA/TU/100744798/2-in-1-vacuum-cleaner-1000x1000.png,787,33099,302898827,2856829982930,,,,,2 in 1 (Vacuum with Blower/Suction),Function=2 in 1 (Vacuum with Blower/Suction); Body Type=Handheld; Included Components=Vacuum Mop; Color=Black; Container Material=Plastic; Power Consumption=80 Watts,2026-02-01T12:02:16.348928+00:00
Handheld vacuum cleaner,Vacuum Cleaner And Tire Inflator Only Car Assembly,https://www.indiamart.com/proddetail/vacuum-cleaner-and-tire-inflator-only-car-assembly-25398803512.html?pos=16&kwd=handheld%20vacuum%20cleaner&tags=rk:highC||dt:192|db:04|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:1800|ri:T_highC_250_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:2|cq:coimbatore|qr_nm:gl-gd|cs:20880|com-cf:nl|ptrs:na|mc:33099|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=xnh-city|r=3,Annai Leo Auto Accessories,https://www.indiamart.com/annaileo-auto-accessories/?pos=16&kwd=handheld%20vacuum%20cleaner&tags=rk:highC||dt:192|db:04|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:1800|ri:T_highC_250_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:2|cq:coimbatore|qr_nm:gl-gd|cs:20880|com-cf:nl|ptrs:na|mc:33099|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=xnh-city,"₹ 1,800",,Tiruchirappalli,Tamil Nadu,Sangillyandapuram,Tiruchirappalli,3.6,http://5.imimg.com/data5/SELLER/Default/2022/4/HP/AW/HU/23583692/vacuum-cleaner-tire-inflator-only-car-assembly-500x500.JPG,787,24152,183096516,25398803512,Bergman,,,,,Form Factor=Handheld; Surface Recommendation=Upholstery; Color=Black; Brand=Bergman; Model=Cylonic; Special Feature=2-in-1 Multipurpose,2026-02-01T12:02:16.348928+00:00
Handheld vacuum cleaner,"Wet and dry vaccum cleaner(model:HT-FT), for Car",https://www.indiamart.com/proddetail/wet-and-dry-vaccum-cleaner-model-ht-ft-2855283151948.html?pos=17&kwd=handheld%20vacuum%20cleaner&tags=rk:highC||dt:228|db:05|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:7000|ri:T_highC_250_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:2|cq:coimbatore|qr_nm:gl-gd|cs:20880|com-cf:nl|ptrs:na|mc:33099|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=xnh-city|r=4,Hi-Tech Compressor,https://www.hitechgarageequipments.com/?pos=17&kwd=handheld%20vacuum%20cleaner&tags=rk:highC||dt:228|db:05|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:7000|ri:T_highC_250_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:2|cq:coimbatore|qr_nm:gl-gd|cs:20880|com-cf:nl|ptrs:na|mc:33099|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=xnh-city,"₹ 7,000",,Bengaluru,Karnataka,Kalasipalyam,Bengaluru,4.8,http://5.imimg.com/data5/SELLER/Default/2024/11/465840290/YL/HL/KZ/3830557/wet-and-dry-vaccum-cleaner-model-ht-ft-1000x1000.jpeg,787,24152,287430517,2855283151948,HI TECH,50 Litre,,,Wet-Dry,Capacity=50 Litre; Motor Power=1000 Watt; Brand=HI TECH; Function=Wet-Dry; Shape=Handheld (Stick); Surface Recommendation=for Car; Warranty=3 Years; Color=Silver and Black; Level of Automation=Fully Automatic,2026-02-01T12:02:16.348928+00:00
Handheld vacuum cleaner,"Makita Cordless Cleaner - Cl002g, Dry",https://www.indiamart.com/proddetail/makita-cordless-cleaner-cl002g-24943576797.html?pos=18&kwd=handheld%20vacuum%20cleaner&tags=rk:highC||dt:228|db:05|prc:1|dtp:p||sv:T|rsf:gd|prv:8900|ri:T_highC_250_NP|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:2|cq:coimbatore|qr_nm:gl-gd|cs:20880|com-cf:nl|ptrs:na|mc:33099|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=xnh-city|r=4,S.S.Tools & Company,https://www.indiamart.com/sstoolscompany/?pos=18&kwd=handheld%20vacuum%20cleaner&tags=rk:highC||dt:228|db:05|prc:1|dtp:p||sv:T|rsf:gd|prv:8900|ri:T_highC_250_NP|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:2|cq:coimbatore|qr_nm:gl-gd|cs:20880|com-cf:nl|ptrs:na|mc:33099|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=xnh-city,"₹ 8,900",,Bengaluru,Karnataka,Bommasandra,Bengaluru,4.5,http://5.imimg.com/data5/SELLER/Default/2022/2/DD/WJ/OI/1479381/cordless-cleaner-500x500.jpg,787,24152,178544248,24943576797,Makita,,,,Dry,"Run Time (In Minutes)=40 Min; Shape=Handheld (Stick); Surface Recommendation=For Home & Car; Included Components=Nozzle & Hose Pipe; Noise Level=Less than 60 dB; Standard Accessories=Floor Nozzle, Sash Nozzle, Sash Nozzle Holder, Pipe, Easy Shake Off Dust Bag, Paper Dust Bag, Hand S; Function=Dry; Brand=Makita",2026-02-01T12:02:16.348928+00:00
Handheld vacuum cleaner,"Handheld Vacuum Cleaner, Dry, For Home",https://www.indiamart.com/proddetail/handheld-vacuum-cleaner-24295277333.html?pos=19&kwd=handheld%20vacuum%20cleaner&tags=rk:C||dt:228|db:05||dtp:p||sv:VGP|rsf:gd||ri:VGP_C_250_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:2|cq:coimbatore|qr_nm:gl-gd|cs:20880|com-cf:nl|ptrs:na|mc:33099|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=xnh-city,Iddha Solutions,https://www.indiamart.com/iddha-solutions/?pos=19&kwd=handheld%20vacuum%20cleaner&tags=rk:C||dt:228|db:05||dtp:p||sv:VGP|rsf:gd||ri:VGP_C_250_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:2|cq:coimbatore|qr_nm:gl-gd|cs:20880|com-cf:nl|ptrs:na|mc:33099|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=xnh-city,Ask Price,,Bengaluru,Karnataka,Basavanagara,Bengaluru,,http://5.imimg.com/data5/SELLER/Default/2022/2/NL/SL/FH/29403864/single-disc-scrubber-polisher-500x500.jpg,787,33099,172061254,24295277333,,,,,Dry,Function=Dry; Shape=Handheld (Stick); Motor Power=1000 Watt; Suction Power=180 Watt; Surface Recommendation=For Home; Container Capacity=10 litre; Filtration=EPA Filter; Air Flow=25 L/s,2026-02-01T12:02:16.348928+00:00
Handheld vacuum cleaner,"Kleancare Fibre Nody Vacuum Cleaner For Car,with Charging From Car, Model Name/Number: CV101",https://www.indiamart.com/proddetail/vacuum-cleaner-for-car-with-charging-from-car-23676727148.html?pos=20&kwd=handheld%20vacuum%20cleaner&tags=rk:TS||dt:142|db:03|prc:1|dtp:p||sv:T|rsf:gd|prv:1950|ri:T_TS_250_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:2|cq:coimbatore|qr_nm:gl-gd|cs:20880|com-cf:nl|ptrs:na|mc:33099|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=xnh-city|r=4,Kleancare Systems Inc,https://www.kleancare.in/?pos=20&kwd=handheld%20vacuum%20cleaner&tags=rk:TS||dt:142|db:03|prc:1|dtp:p||sv:T|rsf:gd|prv:1950|ri:T_TS_250_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:2|cq:coimbatore|qr_nm:gl-gd|cs:20880|com-cf:nl|ptrs:na|mc:33099|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=xnh-city,"₹ 1,950",,Kochi,Kerala,Ernakulam South,Kochi,4.8,http://5.imimg.com/data5/ANDROID/Default/2021/7/LA/VE/ZV/3164469/product-jpeg-500x500.jpg,787,24152,165875752,23676727148,Kleancare,,,Portable,,"Type=Portable; Brand=Kleancare; Portable=Vacuum cleaner for car/pets,hand held; Model Name/Number=CV101; Material=Fibre nody; 30x10=900gms",2026-02-01T12:02:16.348928+00:00
